7.748991000,192.168.1.12,192.168.1.10,60,
7.749365000,192.168.1.10,192.168.1.12,60,
7.749975000,192.168.1.12,192.168.1.10,60,
7.750961000,192.168.1.10,192.168.1.12,66,
7.751308000,192.168.1.12,192.168.1.10,60,
7.751527000,192.168.1.10,192.168.1.12,60,
7.763213000,192.168.1.10,192.168.1.12,1514,
7.763215000,192.168.1.10,192.168.1.12,92,1493
7.763716000,192.168.1.12,192.168.1.10,60,
7.766127000,192.168.1.12,192.168.1.10,153,88\,1
7.766584000,192.168.1.10,192.168.1.12,577,1\,512
7.890431000,192.168.1.12,192.168.1.10,60,
8.067586000,192.168.1.12,192.168.1.10,948,155\,23\,525\,97\,69
8.069289000,192.168.1.10,192.168.1.12,128,69
8.069500000,192.168.1.10,192.168.1.12,301,242
8.069502000,192.168.1.10,192.168.1.12,188,129
8.071306000,192.168.1.12,192.168.1.10,60,
8.073842000,192.168.1.12,192.168.1.10,212,74\,74
8.078463000,192.168.1.12,192.168.1.10,443,384
8.078605000,192.168.1.10,192.168.1.12,60,
8.079099000,192.168.1.12,192.168.1.10,83,24
8.079273000,192.168.1.10,192.168.1.12,60,
8.079582000,192.168.1.12,192.168.1.10,60,
